lon,lat,date
-87.0397222,30.6322222,10/11/2006
-118.2391667,34.2241667,10/11/2006
-97.8780556,36.3955556,10/11/2006
-100.9594444,35.5361111,10/11/2006
-75.4561111,43.2127778,7/25/2113
-71.3375,41.8083333,10/12/2006
-81.3658333,28.6608333,10/12/2006
-83.2911111,42.6388889,10/12/2006
-105.27,40.015,10/12/2006
-80.25,26.2125,10/13/2006
-68.7619444,44.7966667,10/13/2006
-120.4666667,34.7083333,10/13/2006
-121.5269444,45.9975,10/13/2006
-117.0222222,32.7677778,10/13/2006
-75.1641667,39.9522222,10/13/2006
-107.2380556,41.7911111,10/13/2006
-94.1016667,30.0858333,10/13/2006
-95.9375,41.2586111,10/13/2006
-94.9683333,38.9791667,10/13/2006
-72.0236111,42.8138889,10/14/2006
-73.0519444,41.5580556,10/14/2006
-82.6125,36.615,10/14/2006
-73.2641667,41.1411111,10/14/2006
-74.0063889,40.7141667,10/14/2006
-70.1791667,42.0583333,10/14/2006
-117.1563889,32.7152778,10/14/2006
-70.5997222,43.2488889,10/14/2006
-85.1886111,33.8025,10/14/2006
-82.4583333,28.9166667,10/14/2006
-109.5491667,38.5733333,10/15/2006
-88.0577778,41.5894444,10/15/2006
-115.1363889,36.175,10/15/2006
-84.9330556,34.1447222,10/15/2006
-114.3119444,48.1958333,10/15/2006
-80.0022222,40.4197222,10/15/2006
-106.7777778,32.3122222,10/15/2006
-79.2263889,34.9958333,10/15/2006
-84.3877778,30.0372222,10/15/2006
-80.8433333,35.2269444,10/15/2006
-96.6666667,40.8,10/15/2006
-120.6602778,47.5963889,10/16/2006
-86.48,42.1097222,10/16/2006
-122.2916667,47.1855556,10/16/2006
-101.7063889,34.1847222,10/16/2006
-81.8513889,28.5577778,10/16/2006
-108.2797222,32.77,10/16/2006
-70.6625,42.6158333,10/16/2006
-70.1,41.2833333,10/16/2006
-112.0733333,33.4483333,10/17/2006
-88.5222222,34.9341667,10/17/2006
-88.0111111,41.8088889,10/17/2006
-121.8938889,37.3394444,10/17/2006
-122.7875,42.2458333,10/17/2006
-86.3433333,30.4711111,10/17/2006
-122.4183333,37.775,10/17/2006
-106.6505556,35.0844444,10/18/2006
-77.945,34.2255556,10/18/2006
-90.0488889,35.1494444,10/18/2006
-120.4347222,34.9530556,10/18/2006
-112.2366667,33.5805556,10/18/2006
-118.7805556,34.2694444,10/18/2006
-89.2166667,37.7272222,10/18/2006
-83.4027778,42.7022222,10/18/2006
-84.9886111,33.1758333,10/19/2006
-89.8294444,34.9616667,10/19/2006
-115.1363889,36.175,10/19/2006
-105.27,40.015,10/19/2006
-74.8027778,39.6363889,10/19/2006
-84.0730556,42.6605556,10/19/2006
-73.9708333,44.4366667,10/20/2006
-122.27,37.5586111,10/20/2006
-71.4133333,41.8238889,10/20/2006
-86.8025,33.5205556,10/20/2006
-122.4877778,42.7511111,10/20/2006
-72.9966667,40.7669444,10/20/2006
-87.69,42.0411111,10/20/2006
-122.1994444,47.6105556,10/20/2006
-76.7244444,39.1927778,10/20/2006
-72.9966667,40.7669444,10/20/2006
-83.4316667,34.1138889,10/20/2006
-96.9952778,37.2397222,10/20/2006
-71.4666667,41.55,10/21/2006
-159.3155556,22.1452778,10/21/2006
-122.3308333,47.6063889,10/21/2006
-114.1594444,46.2469444,10/21/2006
-119.8127778,39.5297222,10/21/2006
-124.2827778,42.0527778,10/21/2006
-122.8658333,45.4944444,10/21/2006
-110.9258333,32.2216667,10/21/2006
-122.3138889,47.8211111,10/22/2006
-73.1633333,42.5619444,10/22/2006
-121.2713889,38.1302778,10/22/2006
-98.1561111,30.4752778,10/22/2006
-118.2427778,34.0522222,10/22/2006
-89.5236111,42.9294444,10/22/2006
-95.6961111,30.3880556,10/22/2006
-97.6769444,30.6325,10/22/2006
-119.1361111,46.2113889,10/23/2006
-95.6969444,29.9688889,10/23/2006
-84.3880556,33.7488889,10/23/2006
-82.6936111,28.3641667,10/23/2006
-149.9002778,61.2180556,10/23/2006
-149.9002778,61.2180556,10/23/2006
-81.3147222,29.8944444,10/23/2006
-91.6705556,47.0227778,10/23/2006
-123.2066667,39.1502778,10/23/2006
-121.8938889,37.3394444,10/24/2006
-77.5205556,40.0505556,10/24/2006
-82.5308333,27.3361111,10/24/2006
-85.3097222,35.0455556,10/24/2006
-94.1677778,42.4975,10/24/2006
-122.2208333,47.5708333,10/24/2006
-82.575,27.4986111,10/25/2006
-88.2433333,40.1163889,10/25/2006
-88.5147222,40.7472222,10/25/2006
-100.8891667,46.8266667,10/25/2006
-80.2719444,26.0569444,10/25/2006
-81.3147222,29.8944444,10/25/2006
-80.3258333,27.4463889,10/25/2006
-81.3794444,28.5380556,10/25/2006
-117.1122222,32.5838889,10/25/2006
-122.8891667,38.4736111,10/25/2006
-122.8891667,38.4736111,10/25/2006
-71.4166667,41.7,10/25/2006
-97.5161111,35.4675,10/26/2006
-75.2858333,40.0066667,10/26/2006
-81.3658333,28.6608333,10/26/2006
-81.3794444,28.5380556,10/26/2006
-120.0083333,38.1983333,10/26/2006
-76.3058333,40.0377778,10/26/2006
-73.8033333,42.3508333,10/26/2006
-74.8363889,40.6416667,10/26/2006
-75.2880556,43.0733333,10/27/2006
-98.4933333,29.4238889,10/27/2006
-69.3838889,44.7825,10/27/2006
-97.9294444,38.0608333,10/27/2006
-97.9294444,38.0608333,10/27/2006
-80.2375,26.3097222,10/27/2006
-112.0733333,33.4483333,10/27/2006
-94.4188889,39.2461111,10/28/2006
-94.6705556,38.9822222,10/28/2006
-94.6705556,38.9822222,10/28/2006
-118.2427778,34.0522222,10/28/2006
-89.91,35.4633333,10/28/2006
-91.235,43.8844444,10/28/2006
-117.9972222,33.8675,10/28/2006
-98.4933333,29.4238889,10/28/2006
-92.9069444,37.3386111,10/28/2006
-96.1005556,32.3663889,10/28/2006
-123.365,39.0091667,10/28/2006
-111.7602778,34.8697222,10/28/2006
-119.1761111,34.1975,10/28/2006
-77.6494444,37.5058333,10/28/2006
-84.8408333,33.9236111,10/29/2006
-118.3955556,34.0211111,10/29/2006
-88.0986111,41.5547222,10/29/2006
-120.9861111,38.6688889,10/29/2006
-122.3308333,47.6063889,10/29/2006
-79.9961111,40.4405556,10/29/2006
-103.8588889,44.4908333,10/29/2006
-77.2655556,38.9011111,10/30/2006
-72.3294444,41.3158333,10/30/2006
-122.8744444,42.3266667,10/30/2006
-74.6897222,41.6555556,10/30/2006
-81.3794444,28.5380556,10/30/2006
-75.6113889,38.6411111,10/30/2006
-119.8127778,39.5297222,10/30/2006
-103.2305556,44.0805556,10/30/2006
-87.65,41.85,10/31/2006
-118.6086111,34.4436111,10/31/2006
-122.3308333,47.6063889,10/31/2006
-115.0525,48.88,10/31/2006
-89.4625,43.5391667,10/31/2006
-122.7627778,45.3841667,10/31/2006
-122.1544444,47.5391667,10/31/2006
-87.7844444,41.5733333,10/31/2006
-122.8763889,45.7544444,10/31/2006
-97.9644444,29.5686111,9/3/2113
-83.3886111,33.3266667,11/1/2006
-82.5308333,27.3361111,11/1/2006
-122.3308333,47.6063889,11/1/2006
-124.0816667,40.8666667,11/1/2006
-122.2158333,47.4830556,11/1/2006
-77.945,34.2255556,11/1/2006
-84.0372222,41.8975,11/1/2006
-94.7975,29.3011111,11/1/2006
-91.5558333,30.5588889,11/1/2006
-82.1325,38.4344444,11/1/2006
-98.4930556,33.9136111,11/1/2006
-118.3780556,34.1722222,11/2/2006
-81.65,35.0716667,11/2/2006
-117.6711111,33.6,11/2/2006
-73.9336111,41.7847222,11/3/2006
-78.3166667,38.8316667,11/3/2006
-116.2147222,33.7205556,11/3/2006
-89.8972222,35.3413889,11/3/2006
-75.3283333,40.3219444,11/3/2006
-81.4222222,35.7138889,11/3/2006
-81.0561111,29.2855556,11/3/2006
-104.9713889,39.8680556,11/4/2006
-90.4811111,38.7838889,11/4/2006
-75.0394444,39.8544444,11/4/2006
-107.8794444,37.2752778,11/4/2006
-98.7316667,29.7944444,11/4/2006
-117.395,34.0702778,11/4/2006
-78.4769444,38.0291667,11/4/2006
-120.5288889,46.6541667,11/4/2006
-95.6158333,30.0969444,11/5/2006
-122.4555556,37.8736111,11/5/2006
-106.6505556,35.0844444,11/5/2006
-85.6602778,30.1586111,11/5/2006
-81.5861111,27.9011111,11/5/2006
-111.5541667,32.7558333,11/5/2006
-117.8122222,33.8886111,11/5/2006
-88.6875,30.5402778,11/5/2006
-76.625,39.1625,11/6/2006
-99.5072222,27.5061111,11/6/2006
-86.8025,33.5205556,11/6/2006
-88.1472222,41.7858333,11/6/2006
-118.2427778,34.0522222,11/6/2006
-76.4969444,42.4405556,11/6/2006
-94.9025,29.3836111,11/6/2006
-87.9288889,42.1391667,11/6/2006
-121.4005556,36.8525,11/7/2006
-122.1330556,38.0194444,11/7/2006
-87.9788889,41.9633333,11/7/2006
-88.32,41.7605556,11/7/2006
-110.9258333,32.2216667,11/7/2006
-93.6613889,44.8586111,11/7/2006
-105.0838889,40.5852778,11/7/2006
-93.9269444,42.2713889,11/7/2006
-105.5905556,41.3113889,11/7/2006
-119.8266667,34.4358333,11/7/2006
-104.9841667,39.7391667,11/8/2006
-98.4930556,33.9136111,11/8/2006
-110.9258333,32.2216667,11/8/2006
-110.9258333,32.2216667,11/8/2006
-110.9258333,32.2216667,11/8/2006
-118.0058333,33.7591667,11/8/2006
-122.2347222,40.1786111,11/8/2006
-99.7963889,32.2094444,11/8/2006
-117.1563889,32.7152778,11/8/2006
-121.8936111,36.6002778,11/8/2006
-85.8480556,39.9322222,11/8/2006
-117.2297222,33.9375,11/8/2006
-102.3672222,31.8455556,11/8/2006
-102.3672222,31.8455556,11/8/2006
-98.1241667,29.7027778,11/8/2006
-80.1497222,26.0108333,11/8/2006
-104.9841667,39.7391667,11/8/2006
-89.3322222,42.0147222,11/8/2006
-118.4711111,34.4233333,11/9/2006
-96.6316667,31.3075,11/9/2006
-95.0725,31.6502778,11/9/2006
-71.1216667,42.3316667,11/9/2006
-120.6080556,37.3477778,11/9/2006
-80.2416667,26.6583333,11/9/2006
-70.2316667,44.0977778,11/9/2006
-95.235,38.9716667,11/9/2006
-86.5861111,34.7302778,11/10/2006
-74.1983333,39.9536111,11/10/2006
-99.7963889,32.2094444,11/10/2006
-79.8611111,35.8230556,11/10/2006
-117.9972222,33.8675,11/10/2006
-80.1436111,26.1219444,11/10/2006
-147.3494444,64.7511111,11/10/2006
-77.1713889,38.8822222,11/11/2006
-94.3372222,32.1572222,11/11/2006
-90.4611111,30.5041667,11/11/2006
-85.3097222,35.0455556,11/11/2006
-122.2352778,37.4852778,11/11/2006
-116.3091667,33.6633333,11/11/2006
-117.8222222,33.6694444,11/11/2006
-73.8177778,40.7652778,11/11/2006
-77.3863889,38.9694444,11/11/2006
-83.6130556,42.2411111,11/11/2006
-74.8555556,40.1794444,11/11/2006
-118.1883333,33.7669444,11/12/2006
-122.0797222,37.6688889,11/12/2006
-118.1883333,33.7669444,11/12/2006
-100.1611111,46.1336111,11/13/2006
-104.8208333,38.8338889,11/13/2006
-80.8433333,35.2269444,11/13/2006
-105.0161111,39.6133333,11/13/2006
-112.4677778,34.54,11/13/2006
-118.1883333,33.7669444,11/13/2006
-84.55,33.9525,11/13/2006
-117.3538889,47.7675,11/14/2006
-122.3230556,47.4019444,11/14/2006
-82.4252778,27.5872222,11/14/2006
-112.0733333,33.4483333,11/14/2006
-112.6225,33.8566667,11/14/2006
-149.9002778,61.2180556,11/14/2006
-86.8025,33.5205556,11/15/2006
-84.1052778,33.7122222,11/15/2006
-93.6338889,34.5566667,11/15/2006
-73.9336111,41.7847222,11/15/2006
-118.3080556,34.1808333,11/15/2006
-96.8288889,32.9616667,11/15/2006
-74.4930556,40.5725,11/15/2006
-75.1641667,39.9522222,11/15/2006
-110.9258333,32.2216667,11/15/2006
-80.605,28.4055556,11/15/2006
-94.5783333,39.0997222,11/15/2006
-82.1825,41.4527778,11/15/2006
-80.6497222,41.0997222,11/15/2006
-120.6602778,47.5963889,11/16/2006
-118.5530556,34.1733333,11/16/2006
-112.0469444,33.0580556,11/16/2006
-117.2416667,33.2,11/16/2006
-111.8405556,33.3061111,11/16/2006
-84.1272222,39.3544444,11/16/2006
-120.8333333,44.3,11/16/2006
-123.0994444,47.2152778,11/16/2006
-85.6602778,30.1586111,11/16/2006
-112.0733333,33.4483333,11/16/2006
-82.4583333,28.9166667,11/16/2006
-95.0558333,29.8186111,11/16/2006
-74.7583333,39.0508333,11/17/2006
-121.8836111,38.0280556,11/17/2006
-106.8169444,39.1911111,11/17/2006
-111.3,47.5002778,11/17/2006
-88.5788889,44.4447222,11/17/2006
-94.3544444,37.8391667,11/17/2006
-96.3072222,31.4866667,11/17/2006
-77.1966667,38.8302778,11/17/2006
-119.0463889,35.8916667,11/18/2006
-118.2427778,34.0522222,11/18/2006
-112.0733333,33.4483333,11/18/2006
-74.3405556,39.6030556,11/18/2006
-93.2980556,37.2152778,11/18/2006
-118.0058333,33.7591667,11/18/2006
-77.4108333,39.4141667,11/18/2006
-81.2813889,28.2486111,11/18/2006
-95.0583333,46.9222222,11/18/2006
-106.6505556,35.0844444,11/18/2006
-82.0316667,27.89,11/18/2006
-96.2341667,41.2863889,11/18/2006
-112.0733333,33.4483333,11/19/2006
-72.5219444,41.7758333,11/19/2006
-84.7622222,33.8755556,11/19/2006
-89.2902778,31.3269444,11/19/2006
-118.4480556,34.1866667,11/19/2006
-79.2755556,34.2880556,11/19/2006
-112.0733333,33.4483333,11/19/2006
-118.2427778,34.0522222,11/19/2006
-75.3936111,40.5291667,11/19/2006
-80.2416667,26.6583333,11/19/2006
-117.1563889,32.7152778,11/19/2006
-117.3952778,33.9533333,11/19/2006
-118.1883333,33.7669444,11/19/2006
-87.65,41.85,11/19/2006
-95.4766667,43.18,11/19/2006
-92.3427778,42.4927778,11/19/2006
-123.4294444,48.1183333,11/19/2006
-89.2902778,31.3269444,11/20/2006
-74.0063889,40.7141667,11/20/2006
-117.9983333,33.6602778,11/20/2006
-159.3219444,22.0783333,11/20/2006
-70.9291667,42.5277778,11/20/2006
-80.0366667,26.7052778,11/20/2006
-107.2522222,33.1283333,11/20/2006
-74.0063889,40.7141667,11/21/2006
-74.0241667,40.7794444,11/21/2006
-82.7536111,39.8841667,11/21/2006
-119.2833333,46.2858333,11/21/2006
-117.8252778,33.7458333,11/21/2006
-93.7472222,44.9055556,11/21/2006
-83.9880556,33.9561111,11/21/2006
-110.8144444,39.3897222,11/21/2006
-76.8630556,42.9047222,11/21/2006
-105.0808333,39.7047222,11/21/2006
-72.2130556,41.6361111,11/21/2006
-75.635,40.0047222,11/22/2006
-110.81,39.5994444,11/22/2006
-80.6263889,40.7913889,11/22/2006
-88.6297222,40.8808333,11/22/2006
-92.9744444,45.5863889,11/22/2006
-80.1516667,41.6413889,11/22/2006
-82.4586111,27.9472222,11/22/2006
-118.5416667,34.3916667,11/22/2006
-112.1033333,39.245,11/22/2006
-86.9716667,34.8027778,11/22/2006
-81.3794444,28.5380556,11/22/2006
-81.6577778,39.8519444,11/22/2006
-83.6513889,41.3747222,11/22/2006
-83.7597222,32.6536111,11/23/2006
-82.9988889,39.9611111,11/23/2006
-121.7858333,36.8044444,11/23/2006
-110.9258333,32.2216667,11/23/2006
-92.4725,39.7422222,11/23/2006
-94.2813889,39.0169444,11/23/2006
-86.25,41.6833333,11/23/2006
-75.0441667,40.1741667,10/19/2113
-77.0438889,37.4416667,11/24/2006
-75.7141667,40.8336111,11/24/2006
-99.8791667,39.025,11/24/2006
-78.6441667,41.9558333,11/24/2006
-93.6266667,44.6669444,11/24/2006
-82.5669444,35.3883333,11/24/2006
-95.8241667,29.7855556,11/24/2006
-71.7055556,42.6666667,11/24/2006
-75.1088889,40.1063889,11/24/2006
-93.6266667,44.6669444,11/24/2006
-93.4283333,37.305,11/24/2006
-112.0733333,33.4483333,11/24/2006
-104.8347222,37.9452778,11/24/2006
-75.1397222,40.4252778,11/25/2006
-76.2866667,41.5344444,11/25/2006
-94.9772222,29.7352778,11/25/2006
-85.0269444,35.9488889,11/25/2006
-84.1402778,34.2072222,11/25/2006
-76.7241667,41.2411111,11/25/2006
-75.1344444,40.2491667,11/26/2006
-76.7263889,34.7227778,11/26/2006
-97.0644444,33.1538889,11/26/2006
-83.9705556,35.7563889,11/26/2006
-75.8816667,41.2458333,11/26/2006
-75.3791667,37.9330556,11/26/2006
-112.0733333,33.4483333,11/26/2006
-118.1883333,33.7669444,11/26/2006
-110.9258333,32.2216667,11/26/2006
-122.8994444,47.0380556,11/26/2006
-79.1805556,35.4797222,11/26/2006
-81.6019444,28.1611111,11/26/2006
-88.8138889,35.6144444,11/26/2006
-78.6388889,35.7719444,11/26/2006
-75.1344444,40.2491667,11/26/2006
-115.1363889,36.175,11/27/2006
-122.2336111,47.3811111,11/27/2006
-119.2769444,47.1302778,11/27/2006
-111.9086111,33.4147222,11/27/2006
-122.1994444,47.6105556,11/27/2006
-82.8433333,38.0275,11/27/2006
-86.5861111,34.7302778,11/27/2006
-87.8538889,41.6302778,11/27/2006
-73.9977778,41.9269444,11/27/2006
-81.9294444,29.0425,11/27/2006
-76.9577778,39.1788889,11/28/2006
-84.1358333,39.1225,11/28/2006
-73.7566667,42.6525,11/28/2006
-86.8025,33.5205556,11/28/2006
-84.3616667,34.0230556,11/28/2006
-83.6,32.6208333,11/28/2006
-149.9002778,61.2180556,11/28/2006
-86.8025,33.5205556,11/28/2006
-86.6833333,33.6888889,11/28/2006
-86.8025,33.5205556,11/28/2006
-86.8025,33.5205556,11/28/2006
-86.8025,33.5205556,11/28/2006
-86.8025,33.5205556,11/28/2006
-86.97,33.9944444,11/28/2006
-86.5861111,34.7302778,11/28/2006
-122.6602778,45.6388889,11/28/2006
-86.7483333,34.6991667,11/28/2006
-85.5311111,34.76,11/28/2006
-83.3816667,35.1822222,11/28/2006
-84.3444444,36.0444444,11/28/2006
-85.3097222,35.0455556,11/28/2006
-83.9208333,35.9605556,11/28/2006
-83.9208333,35.9605556,11/28/2006
-83.9880556,33.9561111,11/28/2006
-84.6619444,37.5311111,11/28/2006
-85.1647222,34.2569444,11/28/2006
-81.6747222,36.2166667,11/28/2006
-83.925,35.175,11/28/2006
-83.8980556,33.9886111,11/28/2006
-84.9702778,34.7697222,11/28/2006
-82.6841667,35.7972222,11/28/2006
-81.9813889,31.2041667,11/28/2006
-81.6369444,32.7502778,11/28/2006
-83.705,42.7977778,11/28/2006
-83.9208333,35.9605556,11/28/2006
-117.9136111,33.8352778,11/28/2006
-81.7833333,32.4486111,11/28/2006
-122.1786111,37.8772222,11/29/2006
-84.9877778,32.4608333,11/29/2006
-89.8830556,38.7291667,11/29/2006
-75.3502778,39.9019444,11/30/2006
-91.2816667,33.3286111,11/30/2006
-112.86,32.3716667,11/30/2006
-112.86,32.3716667,11/30/2006
-75.9272222,40.3355556,11/30/2006
-123.0338889,44.9430556,11/30/2006
-73.4572222,40.8713889,11/30/2006
-112.86,32.3716667,11/30/2006
-121.4933333,38.5816667,11/30/2006
-93.4955556,39.3583333,11/30/2006
-82.2319444,39.4586111,11/30/2006
-117.3497222,33.1580556,12/1/2006
-84.55,33.9525,12/1/2006
-77.3736111,37.6086111,12/1/2006
-82.6033333,38.1141667,12/1/2006
-83.6,32.6208333,12/1/2006
-76.6441667,39.4811111,12/1/2006
-97.0147222,32.9544444,12/1/2006
-95.6777778,39.0483333,12/1/2006
-117.1475,33.4936111,12/1/2006
-122.2697222,37.8044444,12/1/2006
-90.0488889,35.1494444,12/1/2006
-119.7486111,38.9413889,12/1/2006
-82.5669444,35.3883333,12/2/2006
-83.6130556,42.2411111,12/2/2006
-75.9658333,40.3077778,12/2/2006
-88.0561111,30.8530556,12/2/2006
-120.7308333,35.18,12/2/2006
-71.4708333,43.5277778,12/2/2006
-117.9280556,33.6188889,12/2/2006
-117.9280556,33.6188889,12/2/2006
-75.9658333,40.3077778,12/3/2006
-76.0919444,39.5491667,12/3/2006
-84.4519444,39.0330556,12/3/2006
-88.4033333,37.1388889,12/3/2006
-84.5780556,37.6194444,12/3/2006
-112.1386111,36.0544444,12/3/2006
-121.6158333,39.1405556,12/3/2006
-118.2427778,34.0522222,12/3/2006
-122.3094444,41.31,12/3/2006
-118.2427778,34.0522222,12/4/2006
-87.3594444,36.5297222,12/4/2006
-111.5488889,33.415,12/4/2006
-73.5255556,40.7683333,12/4/2006
-95.3752778,30.945,12/4/2006
-75.7072222,40.7013889,12/5/2006
-106.6505556,35.0844444,12/5/2006
-122.0388889,38.2494444,12/5/2006
-78.6802778,33.8158333,12/5/2006
-108.2180556,36.7280556,12/5/2006
-117.6891667,34.3788889,12/5/2006
-83.9583333,34.8761111,12/5/2006
-85.1288889,41.1305556,12/5/2006
-122.0638889,37.9063889,12/5/2006
-74.1858333,40.8066667,12/5/2006
-122.4569444,38.2919444,12/5/2006
-98.1133333,37.6458333,12/5/2006
-104.9841667,39.7391667,12/6/2006
-85.7594444,38.2541667,12/6/2006
-75.1344444,40.2491667,12/6/2006
-74.1888889,41.5611111,12/6/2006
-96.625,32.3291667,12/6/2006
-82.4586111,27.9472222,12/6/2006
-112.0469444,33.0580556,12/6/2006
-112.0733333,33.4483333,12/6/2006
-88.59,30.925,12/6/2006
-112.0733333,33.4483333,12/6/2006
-122.4183333,37.775,12/6/2006
-82.4616667,28.1508333,12/7/2006
-82.4586111,27.9472222,12/7/2006
-82.1813889,28.2333333,12/7/2006
-78.9733333,33.6058333,12/7/2006
-89.3366667,37.6280556,12/7/2006
-123.2066667,39.1502778,12/7/2006
-76.8847222,40.2736111,12/7/2006
-119.7713889,36.7477778,12/7/2006
-104.7608333,39.5186111,12/7/2006
-86.1580556,39.7683333,12/7/2006
-117.1563889,32.7152778,12/7/2006
-95.9375,41.2586111,12/8/2006
-92.3338889,38.9516667,12/8/2006
-88.8425,41.3455556,12/8/2006
-93.3002778,37.8338889,12/8/2006
-90.3830556,38.7272222,12/8/2006
-115.1363889,36.175,12/8/2006
-117.9280556,33.6188889,12/8/2006
-104.9872222,39.6477778,12/8/2006
-106.6997222,34.7994444,12/8/2006
-81.9894444,38.2386111,12/8/2006
-93.8744444,45.1719444,12/9/2006
-84.8491667,36.8297222,12/9/2006
-114.6236111,32.7252778,12/9/2006
-84.2808333,30.4380556,12/9/2006
-111.845,33.3333333,12/9/2006
-80.8430556,35.4105556,12/9/2006
-78.0205556,33.9213889,12/9/2006
-85.2005556,30.1125,12/9/2006
-93.0930556,44.9444444,12/9/2006
-79.7922222,36.0725,12/9/2006
-82.3541667,31.2133333,12/9/2006
-90.5155556,41.5244444,12/9/2006
-83.2330556,42.5377778,12/9/2006
-81.6558333,30.3319444,12/10/2006
-74.9594444,40.5819444,12/10/2006
-82.9988889,39.9611111,12/10/2006
-85.3863889,40.1933333,12/10/2006
-123.2066667,39.1502778,12/10/2006
-90.4205556,35.5327778,12/10/2006
-90.5072222,35.6736111,12/10/2006
-78.9286111,39.6580556,12/10/2006
-83.825,41.8091667,12/11/2006
-82.9988889,39.9611111,12/11/2006
-114.6236111,32.7252778,12/11/2006
-113.6533333,37.1330556,12/11/2006
-111.9452778,48.1702778,12/11/2006
-117.1563889,32.7152778,12/11/2006
-117.1563889,32.7152778,12/11/2006
-80.1102778,40.3561111,12/11/2006
-70.9761111,43.3044444,12/11/2006
-94.4844444,36.2675,12/12/2006
-118.3955556,34.1486111,12/12/2006
-91.53,41.6611111,12/12/2006
-117.1563889,32.7152778,12/12/2006
-94.5783333,39.0997222,12/12/2006
-104.9866667,39.8855556,12/13/2006
-84.0530556,39.0541667,12/13/2006
-70.6202778,41.6661111,12/13/2006
-106.0180556,33.0738889,12/13/2006
-90.035,40.5580556,12/13/2006
-85.9213889,39.2013889,12/13/2006
-81.5216667,40.7966667,12/13/2006
-119.2911111,36.3302778,12/13/2006
-79.7627778,34.1952778,12/13/2006
-123.7736111,39.5775,12/13/2006
-90.1516667,34.9577778,12/13/2006
-93.2941667,37.0433333,12/13/2006
-87.65,41.85,12/13/2006
-79.1527778,40.6213889,12/13/2006
-78.8786111,42.8863889,12/13/2006
-95.5091667,36.1511111,12/14/2006
-87.8102778,41.7880556,12/14/2006
-76.3952778,40.1633333,12/14/2006
-76.5155556,40.3294444,12/14/2006
-94.6705556,38.9822222,12/14/2006
-78.6091667,35.3061111,12/14/2006
-122.3466667,37.9358333,12/14/2006
-75.3127778,42.3252778,12/14/2006
-123.1975,45.2102778,12/15/2006
-87.8444444,42.1711111,12/15/2006
-87.9033333,42.29,12/15/2006
-84.4569444,39.1619444,12/15/2006
-84.2030556,39.4352778,12/15/2006
-84.02,33.8572222,12/15/2006
-149.4394444,61.5813889,12/15/2006
-71.3705556,41.8136111,12/15/2006
-105.0161111,39.6133333,12/15/2006
-86.2541667,41.8297222,12/15/2006
-81.4419444,41.1013889,12/15/2006
-83.8986111,33.2536111,12/15/2006
-93.1905556,30.3025,12/15/2006
-119.2236111,39.4155556,12/15/2006
-80.0833333,26.3583333,12/15/2006
-86.5186111,36.2,12/15/2006
-84.9919444,45.4316667,12/15/2006
-122.5686111,38.1075,12/16/2006
-76.6125,39.2902778,12/16/2006
-82.425,42.9708333,12/16/2006
-80.7425,40.0161111,12/16/2006
-82.425,40.5883333,12/16/2006
-80.9969444,40.2727778,12/16/2006
-80.9969444,40.2727778,12/16/2006
-77.3066667,38.8461111,12/16/2006
-80.8575,41.1,12/16/2006
-75.65,40.2452778,12/16/2006
-77.4086111,38.4219444,12/16/2006
-79.9897222,40.6747222,12/16/2006
-79.6147222,39.9777778,12/16/2006
-80.305,40.6952778,12/16/2006
-79.7633333,41.7361111,12/16/2006
-81.9180556,40.5544444,12/16/2006
-81.3786111,40.7988889,12/16/2006
-85.8591667,37.6938889,12/16/2006
-83.0938889,40.9269444,12/16/2006
-81.3658333,28.6608333,12/16/2006
-118.3080556,34.1808333,12/16/2006
-74.0241667,40.7794444,12/16/2006
-104.9841667,39.7391667,12/16/2006
-83.9208333,35.9605556,12/16/2006
-84.2963889,33.7747222,12/16/2006
-76.6505556,40.2858333,12/16/2006
-97.7427778,30.2669444,12/16/2006
-84.3083333,41.9697222,12/17/2006
-86.2555556,31.2825,12/17/2006
-74.2741667,40.26,12/17/2006
-77.8208333,39.6005556,12/17/2006
-84.1447222,34.0027778,12/18/2006
-83.3311111,42.3255556,12/18/2006
-69.2405556,44.1202778,12/18/2006
-122.53,37.9736111,12/18/2006
-74.5147222,40.9011111,12/18/2006
-70.9347222,41.6361111,12/18/2006
-82.8002778,27.9655556,12/18/2006
-117.9405556,33.7738889,12/18/2006
-116.3122222,34.1347222,12/18/2006
-78.8505556,35.7325,12/18/2006
-87.3594444,36.5297222,12/19/2006
-78.6705556,42.9005556,12/19/2006
-119.6275,39.5219444,12/19/2006
-117.67,35.6225,12/19/2006
-106.9555556,44.7972222,12/19/2006
-87.8091667,41.9211111,12/20/2006
-86.1219444,38.2119444,12/20/2006
-80.1758333,33.0183333,12/20/2006
-154.9508333,19.4975,12/20/2006
-77.6158333,43.1547222,12/21/2006
-111.6336111,33.2486111,12/21/2006
-111.2247222,32.4366667,12/21/2006
-105.1905556,39.6536111,12/21/2006
-73.4088889,41.5769444,12/21/2006
-112.0469444,33.0580556,12/21/2006
-73.9972222,40.9405556,12/21/2006
-120.6519444,40.4163889,12/22/2006
-121.8736111,37.6625,12/23/2006
-95.2383333,45.0158333,12/23/2006
-122.5786111,38.5788889,12/23/2006
-77.8208333,39.6005556,12/23/2006
-119.2922222,34.2783333,12/23/2006
-73.1216667,41.8005556,12/24/2006
-86.1580556,39.7683333,12/24/2006
-121.215,37.7975,12/24/2006
-121.215,37.7975,12/24/2006
-72.7461111,41.6213889,12/24/2006
-105.9372222,35.6869444,12/24/2006
